artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Benson Boone,Beautiful Things,3xkHsmpQCBMytMJNiDf3Ii,89,22wbnEMDvgVIAGdFeek6ET,86,['singer-songwriter pop'],3964537,0.472,0.471,-5.692,0.0603,0.151,0.0,0.14,0.219,105.029,180304,3
Jimin,Who (Funky Remix),7KZNgri6Jxw88FAfATw6i9,66,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.659,0.751,-5.461,0.0337,0.0198,0.0,0.182,0.802,115.951,188498,4
Creepy Nuts,Bling-Bang-Bang-Born,0kdqcbwei4MDWFEX5f33yG,80,0pWR7TsFhvSCnbmHDjWgrE,77,['j-pop'],1492781,0.853,0.822,-6.836,0.246,0.0841,0.00985,0.166,0.746,157.013,168136,4
Lee Mujin,Coming Of Age Story,71Q946KeXZ9NRbq0FlyNhY,52,4Xj0peBt3EZHbdF20JmdWC,55,[],242874,0.397,0.858,-4.111,0.0538,0.435,0.0,0.0808,0.614,189.553,275173,4
BABYMONSTER,FOREVER,0Md02V4hwKO5Vu5B7GD8tQ,74,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.833,0.704,-4.364,0.0502,0.102,0.0,0.101,0.644,129.986,212734,4
Stray Kids,Chk Chk Boom,4Y2SbIvpaBfL2844r8EGgT,41,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.925,0.74,-2.677,0.123,0.161,0.0,0.0524,0.845,101.991,148051,4
Sabrina Carpenter,Espresso,2HRqTpkrJO5ggZyyK6NPWz,88,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.699,0.776,-5.282,0.0293,0.131,5.36e-06,0.205,0.708,103.963,175459,4
Jimin,Who (Instrumental),1Px44tw80Q4rcCl8FxDGOi,66,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.761,0.588,-5.989,0.0477,0.00279,0.664,0.131,0.762,116.016,170888,4
Sabrina Carpenter,Please Please Please,5N3hjp1WNayUPZrA8kJmJP,87,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.669,0.586,-6.073,0.054,0.274,0.0,0.104,0.579,107.071,186365,4
Ariana Grande,we can't be friends (wait for your love),51ZQ1vr10ffzbwIjDCwqm4,86,66CXWjxzNUsdJxJ2JdwvnR,93,['pop'],101241265,0.645,0.646,-8.334,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,228639,4
BIG Naughty,Around You (Feat. Skinny Brown),591L3KLM1IBE3LcrS9UXNR,42,7cEaNXXTHx3LokbjUUyHal,59,['k-pop ballad'],420307,0.478,0.691,-5.712,0.103,0.0233,0.0,0.197,0.0976,135.013,230387,4
Kendrick Lamar,squabble up,0nj9Bq5sHDiTxSHunhgkFb,84,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.874,0.672,-5.568,0.198,0.0206,0.0,0.0783,0.711,103.921,157992,4
SEVENTEEN,Shohikigen,3E9dNIIEGjdFLRbr6azZlO,32,7nqOGRxlXj7N2JYbgNEjYH,82,"['k-pop', 'k-pop boy group']",12464291,0.602,0.604,-5.183,0.0308,0.461,0.0,0.103,0.611,135.049,190533,4
Taylor Swift,Fortnight (feat. Post Malone),2OzhQlSqBEmt7hmkYxfT6m,84,06HL4z0CvFAxyc27GXpf02,100,['pop'],126569203,0.504,0.386,-10.976,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,228965,4
RM,LOST!,02H58MSfVESkKyx4diDgu7,76,2auC28zjQyVTsiZKNgPRGs,76,['k-rap'],17197732,0.771,0.68,-5.63,0.0557,0.216,3.88e-05,0.287,0.336,88.011,233013,4
Jimin,Closer Than This,2Zyto2vRT9MEj44Y4qbzcs,58,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.716,0.531,-6.051,0.0367,0.391,0.0,0.0691,0.431,87.984,223302,4
NCT DREAM,Heavenly,5rwjMLBy2NA0PxmGTXsvQD,61,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.653,0.829,-4.051,0.0488,0.0891,0.0,0.314,0.816,108.962,163573,4
BABYMONSTER,FOREVER,6b6KXDbDn0s0Jepxm8a3nr,70,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.835,0.703,-4.368,0.0528,0.103,0.0,0.133,0.661,129.995,212734,4
ZUTOMAYO,TAIDADA,4cPwi7lcWxRQNEb4xC77fC,73,38WbKH6oKAZskBhqDFA8Uj,69,['j-pop'],1961593,0.674,0.962,-2.747,0.14,0.0972,0.0,0.124,0.828,143.894,226027,4
aespa,Just Another Girl,3Oi1pDSYLVkz3i8jOXaQdt,59,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.579,0.748,-5.947,0.0358,0.186,0.0,0.0863,0.569,89.008,184267,4
BIG Naughty,Watch Me Ball (Feat. Shyboiitobii),0yvcX9XyUeX7VauZL5zqis,39,7cEaNXXTHx3LokbjUUyHal,59,['k-pop ballad'],420307,0.523,0.648,-7.41,0.122,0.108,0.0,0.133,0.0646,131.709,195467,5
"Tyler, The Creator",Rah Tah Tah,5RePVWy39tLpHH0WwXgBsK,86,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.661,0.878,-4.099,0.31,0.00289,0.0,0.381,0.514,82.557,165413,4
"Tyler, The Creator","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",3tFed7YsjGnIfxeLEQwx3R,88,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.505,0.812,-3.986,0.461,0.285,0.0,0.444,0.664,80.09,255916,4
NCT DREAM,YOU,1NiWHSwdAC0WIDeYsZAewc,61,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.642,0.649,-7.348,0.0708,0.554,3.56e-06,0.121,0.439,100.071,211827,4
LEE SEUNG YOON,Intro,2gNtS3eqPOg9RcOLxWzYez,41,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.402,0.975,-3.95,0.137,3.4e-05,0.000168,0.0904,0.235,120.14,222760,4
NMIXX,DASH,1mXIJLlpAEG3Vab5b21QIM,50,28ot3wh4oNmoFOdVajibBl,68,"['k-pop', 'k-pop girl group']",3263529,0.743,0.828,-1.92,0.0818,0.0814,0.0,0.0605,0.72,90.0,166979,4
BIG Naughty,Old Money (Feat. Royal 44),7iaRr7Sd1XNNqZ7F2pWwxj,39,7cEaNXXTHx3LokbjUUyHal,59,['k-pop ballad'],420307,0.626,0.743,-6.3,0.0512,0.185,0.0,0.167,0.284,97.042,192387,4
TOMORROW X TOGETHER,Can′t Stop,6Tmjq4da2hLGJyuSPWKLiP,63,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.677,0.713,-4.535,0.0323,0.189,0.0,0.174,0.557,119.803,190747,4
TOMORROW X TOGETHER,Love Story,7xuh3tFOyUadyh2Uqdv8ql,63,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.696,0.726,-6.275,0.0389,0.119,0.0,0.119,0.27,118.978,235503,4
NCT DREAM,Night Poem,6dboAscJD5svgHNKIOHwXj,58,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.662,0.771,-5.412,0.0506,0.145,1.89e-06,0.377,0.508,164.839,167467,4
NAYEON,ABCD,7yRW1NpgQzFDQbkHat2lxQ,41,1VwDG9aBflQupaFNjUru9A,67,['k-pop'],2507256,0.682,0.926,-2.515,0.0607,0.0404,0.0,0.19,0.861,105.969,162840,4
iZaak,TRAQUETO,6jfp0rIQSdBoijRTR7TC9l,74,4s6Xg38sbqh4xpf4OqhVUK,76,"['trap latino', 'urbano latino']",322658,0.78,0.599,-4.468,0.0993,0.135,0.0,0.119,0.394,99.955,202200,4
BIG Naughty,"Pipe Down (Feat. pH-1, HAON, TRADE L, Woodie Gochild)",1WkAzE9gLyG5vmHNcVgJU9,42,7cEaNXXTHx3LokbjUUyHal,59,['k-pop ballad'],420307,0.847,0.644,-5.775,0.0457,0.0959,2.64e-06,0.184,0.684,116.994,282200,4
Gracie Abrams,That’s So True,7ne4VBA60CxGM75vw0EYad,94,4tuJ0bMpJh08umKkEXKUI5,90,['alt z'],3192983,0.554,0.808,-4.169,0.0368,0.214,0.0,0.159,0.372,108.548,166300,4
IVE,Supernova Love,4U9gGfjz3wVSKMPDD4Rp9v,41,6RHTUrRF63xao58xh9FXYJ,74,['k-pop girl group'],4804227,0.655,0.886,-5.223,0.0504,0.0652,0.0,0.277,0.787,120.025,199505,4
10CM,Spring Snow,0tCr7DoUBSdtdSl0rxZmct,70,6zn0ihyAApAYV51zpXxdEp,64,[],867436,0.506,0.355,-8.394,0.0282,0.812,0.0,0.105,0.185,110.663,201596,3
NCT DREAM,No Escape,66pV0RTIFJuWVddmKnxsAn,59,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.678,0.747,-4.813,0.145,0.0502,2.47e-06,0.348,0.54,79.984,176560,4
NCT DREAM,INTRO : DREAMSCAPE,577w2enzBrvXmnZoY7MqG8,61,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.689,0.676,-5.513,0.126,0.163,0.0,0.145,0.687,160.078,137960,4
LE SSERAFIM,Crazier,3druZC9WrM7UUv82PX0SfA,62,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.481,0.59,-5.68,0.079,0.717,0.0,0.0968,0.0912,176.791,178737,3
Bimbo el Oso Mañoso,Yo Te Quiero (feat. Chris Jonex),5rRYtMoEDY3HrvV13jcsom,63,2P5WbTImnPSJQV4ZbQuQZ3,50,[],5030,0.805,0.698,-7.078,0.13,0.349,4.4e-06,0.0743,0.769,112.026,195536,4
BIG Naughty,"Fucked Up (Feat. Kash Bang, UNEDUCATED KID, Lov3rboi)",3ZMaCpXArYsrSefT6yNay2,37,7cEaNXXTHx3LokbjUUyHal,59,['k-pop ballad'],420307,0.689,0.759,-5.692,0.0518,0.0917,0.0,0.181,0.633,144.008,193173,4
Benson Boone,Beautiful Things,6tNQ70jh4OwmPGpYy6R2o9,85,22wbnEMDvgVIAGdFeek6ET,86,['singer-songwriter pop'],3964537,0.472,0.471,-5.692,0.0603,0.151,0.0,0.14,0.219,105.029,180304,3
LEE SEUNG YOON,Against the End,2uwmsvNcj4tdZ06NJ5b18t,41,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.425,0.814,-4.769,0.0589,0.00119,0.0,0.39,0.451,145.872,268360,4
BIG Naughty,"718 (Feat. lobonabeat!, Roh Yun Ha, KHAN)",543Nt1mvoVCWUC6nebpflS,37,7cEaNXXTHx3LokbjUUyHal,59,['k-pop ballad'],420307,0.81,0.837,-5.101,0.304,0.298,0.0,0.148,0.819,139.941,213120,4
Kendrick Lamar,wacced out murals,5gOfC9UzZQzTyShqPMrpjT,83,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.761,0.501,-10.759,0.459,0.249,0.0,0.136,0.502,81.998,317093,4
QWER,FAKE IDOL,4eF3keUr7n9TXSl4NaZQOS,49,0XufO9nLOKNN0w0qNrDrZy,55,['5th gen k-pop'],155333,0.666,0.957,-2.398,0.157,0.0494,0.0,0.0504,0.968,164.87,159040,4
KISS OF LIFE,R.E.M,7D2B5pj751b3MIaU4TwE6e,65,4TEK9tIkcoxib4GxT3O4ky,76,"['5th gen k-pop', 'k-pop girl group']",1536088,0.734,0.593,-4.143,0.0513,0.405,0.0,0.104,0.497,137.922,172773,4
NCT DREAM,Best of Me,5YcObTMhFsctXssOTxfqZ1,60,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.669,0.869,-5.444,0.0502,0.0112,6.08e-05,0.156,0.41,100.022,190813,4
ITZY,Imaginary Friend,3YB8sWCxfQyjevEwCrWdiU,40,2KC9Qb60EaY0kW4eH68vr3,73,"['k-pop', 'k-pop girl group']",7864098,0.702,0.869,-3.533,0.0441,0.206,0.0,0.11,0.801,134.073,202429,4
Mrs. GREEN APPLE,ライラック,78W4mTLIh4qoLu92W4IQhO,77,4QvgGvpgzgyUOo8Yp8LDm9,81,"['anime rock', 'j-pop', 'j-rock']",4567041,0.531,0.794,-4.363,0.0964,0.0176,0.0,0.082,0.775,149.923,288200,4
LEE SEUNG YOON,Canon,2ALaNptGZ19QWECgDSAizT,41,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.452,0.502,-5.455,0.0288,0.0251,0.0,0.0945,0.267,139.974,318373,4
OFFICIAL HIGE DANDISM,Same Blue,2cupzYHOSLmMqDHRVQfI9j,61,5Vo1hnCRmCM6M4thZCInCj,73,"['anime', 'anime rock', 'j-pop']",6812479,0.496,0.948,-5.788,0.0816,0.0155,0.0,0.11,0.158,92.026,237837,3
Jeong Dong Won,Loop of Love,1VBesb3FILb9057EVnXHnj,40,7fB8Qn00ToFmUY3mAJJSki,44,['trot'],11552,0.431,0.422,-7.74,0.0278,0.261,0.0,0.25,0.287,72.988,230160,4
LEE SEUNG YOON,An Ode to the Unseen Hearts,3riITfrltgSsMmNXWVeEfR,41,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.498,0.646,-4.71,0.0382,0.0163,0.0,0.0733,0.397,131.924,376680,4
NCT 127,Walk,5o5mfjvxzxRChb45hbWuuw,61,7f4ignuCJhLXfZ9giKT7rH,69,"['k-pop', 'k-pop boy group']",7514184,0.739,0.846,-4.382,0.247,0.0215,0.0,0.0577,0.897,97.936,191827,4
NCT DREAM,Off The Wall,5Q5zfuCHsMhvN4eMvNLAjn,59,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.851,0.87,-3.904,0.0724,0.153,2.12e-06,0.0478,0.781,115.985,158480,4
Hanumankind,Big Dawgs,0OA00aPt3BV10qeMIs3meW,85,4nVa6XlBFlIkF6msW57PHp,72,"['desi hip hop', 'indian underground rap', 'malayalam hip hop']",535836,0.464,0.745,-3.202,0.161,0.0235,0.0,0.363,0.262,180.098,190667,4
Younha,Point Nemo,3cKR6eNYOujXr4tEc9xTHe,44,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.365,0.88,-5.518,0.0883,0.0191,0.0,0.291,0.581,165.739,204733,4
TOMORROW X TOGETHER,Heaven,27VnLN3KUpvEdKI8n1Zyid,72,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.753,0.66,-5.979,0.0535,0.199,0.0,0.194,0.881,121.948,154989,4
LEE SEUNG YOON,Strings as a Sword,5XULbmDVKK812fqvP61tcE,41,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.494,0.771,-4.952,0.0358,0.000598,1.81e-06,0.169,0.671,87.011,243573,4
ヨルシカ,晴る,5eY7692tmgHB9dbmq6wa2M,70,4UK2Lzi6fBfUi9rpDt6cik,73,['j-pop'],2823226,0.695,0.571,-6.249,0.111,0.032,3.58e-06,0.118,0.726,101.955,270705,4
HOMIES,NOSAE NOSAE,2SBnYX6QFYotZEeVgxr0nv,44,3PpfvyyncoZ79IgYe0Uls0,49,['korean underground rap'],90713,0.822,0.781,-5.27,0.0338,0.0188,0.0,0.0943,0.717,127.028,168280,4
"Tyler, The Creator",Noid,1YdtGoSYDvVQKoUqSDXX41,84,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.38,0.784,-6.004,0.299,0.523,0.000139,0.494,0.418,82.318,284364,4
NCT DREAM,Rains in Heaven,7wbCCV6egMJvylohgaRFCO,57,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.687,0.67,-6.786,0.0431,0.13,0.0,0.0941,0.366,119.967,237500,4
Benson Boone,Slow It Down,51eSHglvG1RJXtL3qI5trr,87,22wbnEMDvgVIAGdFeek6ET,86,['singer-songwriter pop'],3964537,0.432,0.583,-4.682,0.0687,0.174,0.0,0.0933,0.544,181.489,161831,4
aespa,Pink Hoodie,2Kf6WQmc6TU4bYIu3Szsz2,58,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.796,0.773,-4.328,0.132,0.13,0.0,0.334,0.7,99.979,146547,4
LEE SEUNG YOON,Blown to Me,2h69wKmLZoLbTGsG1r1D3z,41,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.653,0.538,-7.333,0.0245,0.244,0.0,0.299,0.459,88.041,221053,4
BABYMONSTER,Really Like You,3entdIWiOuQfcXIkJEABsV,69,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.828,0.587,-5.936,0.0488,0.152,0.0,0.524,0.798,97.018,197657,4
ONSEEON,I Don't Know Why I Love You,7wAFRqaN32oOT9pWajpidp,42,4cF9R9jQRn9KDSJ7NJukdy,34,[],1997,0.515,0.436,-6.938,0.156,0.792,0.0,0.265,0.894,68.598,153964,4
XG,IYKYK,2lkhdnz6pWlErZuRLnBXTt,72,0LOK81e9H5lr61HlGGHqwA,74,['k-pop girl group'],1834653,0.708,0.847,-5.969,0.0623,0.0255,1.87e-06,0.36,0.706,129.877,180000,4
Kendrick Lamar,man at the garden,5ho7VSXSmI2KM2nDjcnLyz,81,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.817,0.348,-10.213,0.29,0.51,0.000119,0.11,0.634,91.997,233173,4
keshi,Soft Spot,2aL4lMGhWdPpyPL6COPou7,77,3pc0bOVB5whxmD50W79wwO,78,['chill r&b'],3806322,0.696,0.595,-7.649,0.0262,0.361,0.000243,0.0938,0.708,105.995,204223,4
Kendrick Lamar,tv off (feat. lefty gunplay),0aB0v4027ukVziUGwVGYpG,82,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.855,0.529,-6.679,0.263,0.0837,0.0,0.423,0.548,100.036,220690,4
ILLIT,Pimple,1ZPwN2BYeKssfv4avkzyKI,65,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.698,0.676,-5.021,0.0256,0.192,0.0,0.0863,0.489,105.015,160000,4
BOYNEXTDOOR,So let's go see the stars,7x9s9KVpMOrQ2z2fzOGo8z,60,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.652,0.92,-3.91,0.0471,0.00425,0.0,0.145,0.618,142.024,202693,4
The Weeknd,Dancing In The Flames,7z7kvUQGwlC6iOl7vMuAr9,84,1Xyo4u8uXC1ZmMpatF05PJ,96,"['canadian contemporary r&b', 'canadian pop', 'pop']",94880636,0.552,0.73,-6.203,0.0381,0.0011,0.0,0.0837,0.162,116.875,220037,4
j-hope,i wonder... (with Jung Kook of BTS),3ajU531gR5fW71wqsw4tFX,70,0b1sIQumIAsNbqAoIClSpy,73,"['k-pop', 'k-rap']",18122551,0.79,0.692,-5.302,0.0893,0.147,1.04e-06,0.101,0.549,100.033,163598,4
DAY6,그녀가 웃었다 She Smiled,0KluOoZx03KC3NucRSm8n4,42,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.516,0.84,-3.537,0.0772,0.00523,0.0,0.0536,0.525,197.977,202993,4
Yuuri,カーテンコール,1nysdCpKAh6yif4JkmoiNy,73,0ixzjrK1wkN2zWBXt3VW3W,71,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",2789321,0.545,0.905,-3.823,0.0684,0.103,0.0,0.182,0.735,141.131,243027,4
LEE SEUNG YOON,28k LOVE!!,3KvNKbR2VXEBJG0mx7aSiJ,40,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.643,0.494,-7.045,0.0327,0.292,0.0,0.0945,0.43,90.023,213800,4
LEE SEUNG YOON,Echoes of Glow,09NDAiR6hZgjefQORinXqI,40,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.716,0.304,-8.879,0.033,0.562,0.0,0.11,0.317,123.923,255787,4
Henry Moodie,drunk text,6EIMUjQ7Q8Zr2VtIUik4He,79,7hr9W3IjXcm3UlLY7guLk5,68,['singer-songwriter pop'],660633,0.614,0.493,-5.356,0.0314,0.0676,0.0,0.113,0.176,94.784,187263,3
SZA,Saturn,1bjeWoagtHmUKputLVyDxQ,85,7tYKF4w9nC0nq9CsPZTHyP,91,"['pop', 'r&b', 'rap']",24486104,0.411,0.619,-6.834,0.0368,0.62,0.0,0.11,0.337,177.937,186192,4
BOYNEXTDOOR,Gonna Be A Rock,1t4a4bAObtfBiiNo0a0vle,58,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.767,0.788,-4.06,0.0426,0.149,0.0,0.189,0.47,127.983,197253,4
LEE SEUNG YOON,Stereo,3HdfTUPYWpQsTCTBt2WmAC,40,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.55,0.638,-7.205,0.0364,0.103,0.0,0.448,0.425,109.987,115707,4
ILLIT,Baby It’s Both (Tick-Tack English Ver.) (Feat. Ava Max),26Lm1VpF6behZ8q6DKjI5z,52,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.931,0.768,-4.932,0.0417,0.126,0.0,0.0489,0.886,133.013,193254,4
RIIZE,Talk Saxy,5k3DYylnDDNUMY0EOhrb22,52,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.713,0.586,-5.593,0.0385,0.11,0.0,0.0982,0.559,88.949,190941,4
BABYMONSTER,"Love, Maybe",5Mysty4YeFTdu2Xm7O2yHM,70,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.756,0.369,-6.69,0.034,0.776,0.0,0.107,0.5,96.92,187896,3
YEONJUN,Boyfriend,7dk7jxKBun1JQ2pPPBxDYl,69,2Mo2yHjmrDRZW7yRuJwR2w,69,['5th gen k-pop'],626472,0.815,0.557,-7.166,0.0318,0.109,0.0,0.089,0.482,114.019,202516,4
Charli xcx,Guess featuring billie eilish,0IsIY8pfu1yaGkPUD7pkDx,81,25uiPmTg16RbhZWAqwLBy5,87,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",4459627,0.78,0.713,-4.493,0.0888,0.0167,0.206,0.144,0.615,130.034,143331,4
"Tyler, The Creator",Thought I Was Dead (feat. ScHoolboy Q & Santigold),2aYHxnMF2umAavtgBvmkY1,85,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.77,0.859,-3.382,0.275,0.362,0.0,0.673,0.64,129.77,207273,4
Kendrick Lamar,hey now (feat. dody6),5S8VwnB4sLi6W0lYTWYylu,81,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.806,0.358,-8.769,0.117,0.00443,0.00162,0.412,0.188,102.011,217479,4
LISA,Rockstar,6vvPecFTmWxDfEJ6cYT1wa,83,5L1lO4eRHmJ7a0Q6csE5cT,83,['k-pop'],9652514,0.668,0.628,-4.692,0.046,0.129,0.0,0.0293,0.568,140.053,138213,4
OneRepublic,I Ain't Worried,0oF9jpn0n8afMpbHKgRd6J,78,5Pwc4xIPtQLFEnJriah9YJ,84,"['piano rock', 'pop']",17650892,0.713,0.792,-5.957,0.0467,0.103,0.00052,0.0698,0.81,139.976,148486,4
LEE SEUNG YOON,Return Match,7A8yB3OcJmEw3golZOWdkQ,40,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.504,0.91,-5.007,0.0693,0.000225,2.28e-06,0.337,0.403,119.998,255907,4
¥$,CARNIVAL,4OssqCixV2Xsxd43wMIQyS,81,4xPQFgDA5M2xa0ZGo5iIsv,78,[],849740,0.594,0.811,-5.746,0.159,0.189,0.0,0.339,0.311,148.144,264324,4
BABYMONSTER,Love In My Heart,7uGZIgNGAM4y7cyLj9SPlw,69,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.688,0.72,-6.14,0.046,0.0113,0.0,0.0818,0.68,127.977,192187,4
Hozier,Too Sweet,19XpFsce28aByvCC4g89tJ,84,2FXC3k01G6Gw61bmprjgqS,86,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",8080225,0.74,0.643,-5.446,0.0413,0.041,0.00229,0.0407,0.96,117.025,251424,4
Sabrina Carpenter,Taste,1d7Ptw3qYcfpdLNL5REhtJ,81,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.67,0.91,-4.07,0.0634,0.0939,0.0,0.304,0.786,112.966,157280,4
MEOVV,TOXIC,6wuXJQJvMKtLXeN1tEYmHh,39,08hHTBHlv0WRXWlyrsb6Kv,64,['5th gen k-pop'],269227,0.839,0.548,-6.596,0.0499,0.104,3.71e-06,0.151,0.104,115.032,190188,4
Kendrick Lamar,reincarnated,0RgjEkSbeuStKfT2Pa4Zai,81,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.846,0.779,-5.363,0.254,0.0534,0.0,0.299,0.748,91.118,275740,4
Kendrick Lamar,heart pt. 6,1SGvjfc85yzqKXsfKcCxn2,80,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.704,0.647,-7.664,0.325,0.27,0.0,0.109,0.585,80.998,292461,4
JAEHYUN,Smoke,6kEU60ykxhb0shZMTiPWZL,66,0qQI2kmsvSe2ex9k94T5vu,68,[],940449,0.682,0.689,-5.212,0.237,0.0867,0.0,0.682,0.404,92.974,169533,4
Chingy,Spooky Szn - Halloween Special,3SgY3XdLEhl95seF5QS0tU,54,12KYenTecoU1UPn9PEgtpN,47,[],4442,0.666,0.828,-6.381,0.214,0.654,3.05e-06,0.105,0.602,140.319,135360,4
Gigi Perez,Sailor Song,2262bWmqomIaJXwCRHr13j,93,1iCnM8foFssWlPRLfAbIwo,81,['bedroom pop'],541552,0.494,0.413,-10.432,0.0254,0.682,6.72e-05,0.193,0.273,94.938,211979,4
TOMORROW X TOGETHER,I’ll See You There Tomorrow,0bMWoFtQIrnW5YyNMc4aKQ,67,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.748,0.827,-5.242,0.0512,0.146,0.0,0.265,0.645,121.031,196694,4
RIIZE,One Kiss,4aShw2oGVO55cXxFGu7MM7,51,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.665,0.837,-3.973,0.0267,0.0297,0.0,0.273,0.682,106.006,212063,4
Kendrick Lamar,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",4K1Pg0FLno1ltzX3jeqT83,80,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.796,0.536,-7.93,0.109,0.0552,0.0,0.112,0.662,83.492,131241,4
Tabber,Chi-Ka,3aUySszCHEifnEOqm0nCKr,52,4CYjITN8Au3K5CWFeex7fU,50,['korean underground rap'],143670,0.686,0.488,-7.689,0.074,0.156,0.0,0.115,0.562,80.993,203954,4
